ZIP,CENSUS_REGION,STATE_NAME,CITY_NAME,STATE,LAT,LONG,COUNTY
38375,South,Tennessee,SELMER,TN,35.169124,88.595832,MCNAIRY
38376,South,Tennessee,SHILOH,TN,35.119545,88.350717,HARDIN
38377,South,Tennessee,SILERTON,TN,35.340278,88.806111,HARDEMAN
38378,South,Tennessee,SPRING CREEK,TN,35.766667,88.677222,MADISON
38379,South,Tennessee,STANTONVILLE,TN,35.180946,88.436432,MCNAIRY
38380,South,Tennessee,SUGAR TREE,TN,35.791993,88.032249,DECATUR
38381,South,Tennessee,TOONE,TN,35.357421,88.935286,HARDEMAN
38382,South,Tennessee,TRENTON,TN,35.971246,88.950655,GIBSON
38387,South,Tennessee,WESTPORT,TN,35.916918,88.336364,CARROLL
38388,South,Tennessee,WILDERSVILLE,TN,35.769772,88.438794,HENDERSON
38389,South,Tennessee,YORKVILLE,TN,36.099444,89.118889,GIBSON
38390,South,Tennessee,YUMA,TN,35.867964,88.381878,CARROLL
38391,South,Tennessee,DENMARK,TN,35.557059,88.975892,MADISON
38392,South,Tennessee,MERCER,TN,35.481828,89.03728,MADISON
38393,South,Tennessee,CHEWALLA,TN,35.013333,88.646389,MCNAIRY
38401,South,Tennessee,COLUMBIA,TN,35.615577,87.038032,MAURY
38402,South,Tennessee,COLUMBIA,TN,35.615,87.035278,MAURY
38425,South,Tennessee,CLIFTON,TN,35.381948,87.94997,WAYNE
38449,South,Tennessee,ARDMORE,TN,35.057445,86.879555,GILES
38450,South,Tennessee,COLLINWOOD,TN,35.163525,87.718488,WAYNE
38451,South,Tennessee,CULLEOKA,TN,35.474914,87.000503,MAURY
38452,South,Tennessee,CYPRESS INN,TN,35.057945,87.78833,WAYNE
38453,South,Tennessee,DELLROSE,TN,35.003654,86.910024,LINCOLN
38454,South,Tennessee,DUCK RIVER,TN,35.738599,87.342336,HICKMAN
38455,South,Tennessee,ELKTON,TN,35.052222,86.888611,GILES
38456,South,Tennessee,ETHRIDGE,TN,35.332648,87.303912,LAWRENCE
38457,South,Tennessee,FIVE POINTS,TN,35.031046,87.296128,LAWRENCE
38459,South,Tennessee,FRANKEWING,TN,35.177854,86.781818,LINCOLN
38460,South,Tennessee,GOODSPRING,TN,35.116709,87.127788,GILES
38461,South,Tennessee,HAMPSHIRE,TN,35.591482,87.325135,MAURY
38462,South,Tennessee,HOHENWALD,TN,35.540837,87.55461,LEWIS
38463,South,Tennessee,IRON CITY,TN,35.056283,87.647321,LAWRENCE
38464,South,Tennessee,LAWRENCEBURG,TN,35.250668,87.352582,LAWRENCE
38468,South,Tennessee,LEOMA,TN,35.138177,87.316773,LAWRENCE
38469,South,Tennessee,LORETTO,TN,35.072797,87.426978,LAWRENCE
38471,South,Tennessee,LUTTS,TN,35.113842,87.892291,WAYNE
38472,South,Tennessee,LYNNVILLE,TN,35.379235,87.062877,GILES
38473,South,Tennessee,MINOR HILL,TN,35.050034,87.152194,GILES
38474,South,Tennessee,MOUNT PLEASANT,TN,35.530084,87.203678,MAURY
38475,South,Tennessee,OLIVEHILL,TN,35.266711,88.039038,HARDIN
38476,South,Tennessee,PRIMM SPRINGS,TN,35.810364,87.253043,WILLIAMSON
38477,South,Tennessee,PROSPECT,TN,35.066626,87.017384,GILES
38478,South,Tennessee,PULASKI,TN,35.209274,87.039263,GILES
38481,South,Tennessee,SAINT JOSEPH,TN,35.037556,87.501807,LAWRENCE
38482,South,Tennessee,SANTA FE,TN,35.75877,87.151543,MAURY
38483,South,Tennessee,SUMMERTOWN,TN,35.430673,87.31983,LAWRENCE
38485,South,Tennessee,WAYNESBORO,TN,35.322019,87.739498,WAYNE
38486,South,Tennessee,WESTPOINT,TN,35.139302,87.538025,LAWRENCE
38487,South,Tennessee,WILLIAMSPORT,TN,35.64937,87.225692,MAURY
38488,South,Tennessee,TAFT,TN,35.051731,86.644672,LINCOLN
38501,South,Tennessee,COOKEVILLE,TN,36.174261,85.49531,PUTNAM
38502,South,Tennessee,COOKEVILLE,TN,36.2139,85.5332,PUTNAM
38503,South,Tennessee,COOKEVILLE,TN,36.1627,85.5016,PUTNAM
38504,South,Tennessee,ALLARDT,TN,36.374889,84.850784,FENTRESS
38505,South,Tennessee,COOKEVILLE,TN,36.1729,85.5027,PUTNAM
38506,South,Tennessee,COOKEVILLE,TN,36.1677,85.4649,PUTNAM
38541,South,Tennessee,ALLONS,TN,36.497002,85.319744,OVERTON
38542,South,Tennessee,ALLRED,TN,36.366838,85.176084,OVERTON
38543,South,Tennessee,ALPINE,TN,36.380324,85.152153,OVERTON
38544,South,Tennessee,BAXTER,TN,36.124917,85.637766,PUTNAM
38545,South,Tennessee,BLOOMINGTON SPRINGS,TN,36.219454,85.64786,PUTNAM
38547,South,Tennessee,BRUSH CREEK,TN,36.110673,86.020344,SMITH
38548,South,Tennessee,BUFFALO VALLEY,TN,36.183311,85.758879,PUTNAM
38549,South,Tennessee,BYRDSTOWN,TN,36.570869,85.145647,PICKETT
38550,South,Tennessee,CAMPAIGN,TN,35.770833,85.628611,WARREN
38551,South,Tennessee,CELINA,TN,36.547491,85.496551,CLAY
38552,South,Tennessee,CHESTNUT MOUND,TN,36.192877,85.837402,SMITH
38553,South,Tennessee,CLARKRANGE,TN,36.211188,84.977737,FENTRESS
38554,South,Tennessee,CRAWFORD,TN,36.23611,85.168765,OVERTON
38555,South,Tennessee,CROSSVILLE,TN,35.944041,85.017171,CUMBERLAND
38556,South,Tennessee,JAMESTOWN,TN,36.424471,84.935721,FENTRESS
38557,South,Tennessee,CROSSVILLE,TN,35.9488,85.0269,CUMBERLAND
38558,South,Tennessee,CROSSVILLE,TN,35.9956,84.8775,CUMBERLAND
38559,South,Tennessee,DOYLE,TN,35.872206,85.498997,WHITE
38560,South,Tennessee,ELMWOOD,TN,36.235468,85.880843,SMITH
38562,South,Tennessee,GAINESBORO,TN,36.343767,85.635509,JACKSON
38563,South,Tennessee,GORDONSVILLE,TN,36.184317,86.000818,SMITH
38564,South,Tennessee,GRANVILLE,TN,36.276847,85.747533,JACKSON
38565,South,Tennessee,GRIMSLEY,TN,36.243353,85.01549,FENTRESS
38567,South,Tennessee,HICKMAN,TN,36.119653,85.902297,SMITH
38568,South,Tennessee,HILHAM,TN,36.391492,85.436918,OVERTON
38569,South,Tennessee,LANCASTER,TN,36.09542,85.855095,SMITH
38570,South,Tennessee,LIVINGSTON,TN,36.389012,85.320523,OVERTON
38571,South,Tennessee,CROSSVILLE,TN,36.0321,85.0426,CUMBERLAND
38572,South,Tennessee,CROSSVILLE,TN,35.8616,85.1005,CUMBERLAND
38573,South,Tennessee,MONROE,TN,36.464201,85.216385,OVERTON
38574,South,Tennessee,MONTEREY,TN,36.150862,85.254198,PUTNAM
38575,South,Tennessee,MOSS,TN,36.596623,85.677235,CLAY
38577,South,Tennessee,PALL MALL,TN,36.578066,85.038385,FENTRESS
38578,South,Tennessee,PLEASANT HILL,TN,36.01121,85.16694,CUMBERLAND
38579,South,Tennessee,QUEBECK,TN,35.825379,85.538189,WHITE
38580,South,Tennessee,RICKMAN,TN,36.301933,85.380572,OVERTON
38581,South,Tennessee,ROCK ISLAND,TN,35.743813,85.635156,WARREN
38582,South,Tennessee,SILVER POINT,TN,36.100562,85.733801,PUTNAM
38583,South,Tennessee,SPARTA,TN,35.954664,85.478582,WHITE
38585,South,Tennessee,SPENCER,TN,35.727871,85.428661,VAN BUREN
38587,South,Tennessee,WALLING,TN,35.869543,85.618509,WHITE
38588,South,Tennessee,WHITLEYVILLE,TN,36.515839,85.689873,JACKSON
38589,South,Tennessee,WILDER,TN,36.230526,85.074717,OVERTON
38601,South,Mississippi,ABBEVILLE,MS,34.455553,89.568835,LAFAYETTE
38602,South,Mississippi,ARKABUTLA,MS,34.698889,90.122222,TATE
38603,South,Mississippi,ASHLAND,MS,34.79456,89.205428,BENTON
38606,South,Mississippi,BATESVILLE,MS,34.331651,89.91418,PANOLA
38609,South,Mississippi,BELEN,MS,34.273056,90.354167,QUITMAN
38610,South,Mississippi,BLUE MOUNTAIN,MS,34.670986,89.008775,TIPPAH
38611,South,Mississippi,BYHALIA,MS,34.885351,89.676332,MARSHALL
38614,South,Mississippi,CLARKSDALE,MS,34.204984,90.577755,COAHOMA
38617,South,Mississippi,COAHOMA,MS,34.36247,90.472748,COAHOMA
38618,South,Mississippi,COLDWATER,MS,34.692362,89.986882,TATE
38619,South,Mississippi,COMO,MS,34.513728,89.915508,PANOLA
38620,South,Mississippi,COURTLAND,MS,34.25958,89.939591,PANOLA
38621,South,Mississippi,CRENSHAW,MS,34.453966,90.185524,PANOLA
38622,South,Mississippi,CROWDER,MS,34.173056,90.136389,QUITMAN
38623,South,Mississippi,DARLING,MS,34.358889,90.274167,QUITMAN
38625,South,Mississippi,DUMAS,MS,34.64915,88.807229,TIPPAH
38626,South,Mississippi,DUNDEE,MS,34.528181,90.38907,TUNICA
38627,South,Mississippi,ETTA,MS,34.435231,89.176706,UNION
38628,South,Mississippi,FALCON,MS,34.393056,90.256389,QUITMAN
38629,South,Mississippi,FALKNER,MS,34.841682,88.952493,TIPPAH
38630,South,Mississippi,FARRELL,MS,34.264167,90.672222,COAHOMA
38631,South,Mississippi,FRIARS POINT,MS,34.369444,90.638889,COAHOMA
38632,South,Mississippi,HERNANDO,MS,34.809588,90.009487,DESOTO
38633,South,Mississippi,HICKORY FLAT,MS,34.624362,89.186229,BENTON
38634,South,Mississippi,HOLLY SPRINGS,MS,34.7687,89.4483,MARSHALL
38635,South,Mississippi,HOLLY SPRINGS,MS,34.747061,89.489714,MARSHALL
38637,South,Mississippi,HORN LAKE,MS,34.9519,90.050719,DESOTO
38638,South,Mississippi,INDEPENDENCE,MS,34.705,89.808889,TATE
38639,South,Mississippi,JONESTOWN,MS,34.319444,90.455556,COAHOMA
38641,South,Mississippi,LAKE CORMORANT,MS,34.893733,90.160795,DESOTO
38642,South,Mississippi,LAMAR,MS,34.927072,89.31633,MARSHALL
38643,South,Mississippi,LAMBERT,MS,34.183719,90.262991,QUITMAN
38644,South,Mississippi,LULA,MS,34.453056,90.478611,COAHOMA
38645,South,Mississippi,LYON,MS,34.247369,90.498147,COAHOMA
38646,South,Mississippi,MARKS,MS,34.260735,90.281602,QUITMAN
38647,South,Mississippi,MICHIGAN CITY,MS,34.931849,89.136173,BENTON
38649,South,Mississippi,MOUNT PLEASANT,MS,34.9364,89.5321,MARSHALL
38650,South,Mississippi,MYRTLE,MS,34.540209,89.115701,UNION
38651,South,Mississippi,NESBIT,MS,34.899189,90.012199,DESOTO
38652,South,Mississippi,NEW ALBANY,MS,34.485051,89.003058,UNION
38654,South,Mississippi,OLIVE BRANCH,MS,34.94414,89.854427,DESOTO
38655,South,Mississippi,OXFORD,MS,34.354354,89.49692,LAFAYETTE
38658,South,Mississippi,POPE,MS,34.190559,90.002735,PANOLA
38659,South,Mississippi,POTTS CAMP,MS,34.604742,89.315073,MARSHALL
38661,South,Mississippi,RED BANKS,MS,34.875039,89.519839,MARSHALL
38663,South,Mississippi,RIPLEY,MS,34.750912,88.923973,TIPPAH
38664,South,Mississippi,ROBINSONVILLE,MS,34.809329,90.305174,TUNICA
38665,South,Mississippi,SARAH,MS,34.611981,90.138193,PANOLA
38666,South,Mississippi,SARDIS,MS,34.427573,89.922083,PANOLA
38668,South,Mississippi,SENATOBIA,MS,34.632306,89.885501,TATE
38669,South,Mississippi,SHERARD,MS,34.215556,90.706111,COAHOMA
38670,South,Mississippi,SLEDGE,MS,34.382347,90.20904,TUNICA
38671,South,Mississippi,SOUTHAVEN,MS,34.977074,89.999173,DESOTO
38672,South,Mississippi,SOUTHAVEN,MS,34.991667,90.008333,DESOTO
38673,South,Mississippi,TAYLOR,MS,34.284878,89.627278,LAFAYETTE
38674,South,Mississippi,TIPLERSVILLE,MS,34.90294,88.915684,TIPPAH
38675,South,Mississippi,TULA,MS,34.232778,89.362222,LAFAYETTE
38676,South,Mississippi,TUNICA,MS,34.688355,90.368515,TUNICA
38677,South,Mississippi,UNIVERSITY,MS,34.364513,89.582742,LAFAYETTE
38679,South,Mississippi,VICTORIA,MS,34.846111,89.618056,MARSHALL
38680,South,Mississippi,WALLS,MS,34.964051,90.120789,DESOTO
38683,South,Mississippi,WALNUT,MS,34.952732,88.905337,TIPPAH
38685,South,Mississippi,WATERFORD,MS,34.640248,89.468298,MARSHALL
38686,South,Mississippi,WALLS,MS,34.957778,90.151667,DESOTO
38701,South,Mississippi,GREENVILLE,MS,33.378737,91.046793,WASHINGTON
38702,South,Mississippi,GREENVILLE,MS,33.2848,91.0198,WASHINGTON
38703,South,Mississippi,GREENVILLE,MS,33.408494,91.022795,WASHINGTON
38704,South,Mississippi,GREENVILLE,MS,33.2848,91.0198,WASHINGTON
38720,South,Mississippi,ALLIGATOR,MS,34.129425,90.738214,BOLIVAR
38721,South,Mississippi,ANGUILLA,MS,33.01213,90.809535,SHARKEY
38722,South,Mississippi,ARCOLA,MS,33.269722,90.879722,WASHINGTON
38723,South,Mississippi,AVON,MS,33.23,91.047222,WASHINGTON
38725,South,Mississippi,BENOIT,MS,33.644795,91.033765,BOLIVAR
38726,South,Mississippi,BEULAH,MS,33.787954,90.979545,BOLIVAR
38730,South,Mississippi,BOYLE,MS,33.685369,90.733503,BOLIVAR
38731,South,Mississippi,CHATHAM,MS,33.100556,91.097778,WASHINGTON
38732,South,Mississippi,CLEVELAND,MS,33.743002,90.730871,BOLIVAR
38733,South,Mississippi,CLEVELAND,MS,33.743889,90.724722,BOLIVAR
38736,South,Mississippi,DODDSVILLE,MS,33.630045,90.52637,SUNFLOWER
38737,South,Mississippi,DREW,MS,33.867031,90.540606,SUNFLOWER
38738,South,Mississippi,PARCHMAN,MS,33.917778,90.496389,SUNFLOWER
38739,South,Mississippi,DUBLIN,MS,34.072222,90.490556,COAHOMA
38740,South,Mississippi,DUNCAN,MS,34.046966,90.765191,BOLIVAR
38744,South,Mississippi,GLEN ALLAN,MS,33.025361,91.009193,WASHINGTON
38745,South,Mississippi,GRACE,MS,32.999444,90.956389,ISSAQUENA
38746,South,Mississippi,GUNNISON,MS,33.943886,90.931899,BOLIVAR
38748,South,Mississippi,HOLLANDALE,MS,33.177917,90.84857,WASHINGTON
38749,South,Mississippi,HOLLY RIDGE,MS,33.445556,90.753333,SUNFLOWER
38751,South,Mississippi,INDIANOLA,MS,33.449075,90.654144,SUNFLOWER
38753,South,Mississippi,INVERNESS,MS,33.348964,90.605065,SUNFLOWER
38754,South,Mississippi,ISOLA,MS,33.247112,90.604027,HUMPHREYS
38756,South,Mississippi,LELAND,MS,33.410025,90.892801,WASHINGTON
38759,South,Mississippi,MERIGOLD,MS,33.837252,90.725571,BOLIVAR
38760,South,Mississippi,METCALFE,MS,33.453889,91.007222,WASHINGTON
38761,South,Mississippi,MOORHEAD,MS,33.478325,90.51425,SUNFLOWER
38762,South,Mississippi,MOUND BAYOU,MS,33.886023,90.730247,BOLIVAR
38764,South,Mississippi,PACE,MS,33.791389,90.856944,BOLIVAR
38765,South,Mississippi,PANTHER BURN,MS,33.066111,90.868333,SHARKEY
38767,South,Mississippi,RENA LARA,MS,34.149722,90.780278,COAHOMA
38768,South,Mississippi,ROME,MS,33.963056,90.478333,SUNFLOWER
38769,South,Mississippi,ROSEDALE,MS,33.843166,90.992289,BOLIVAR
38771,South,Mississippi,RULEVILLE,MS,33.724052,90.552657,SUNFLOWER
38772,South,Mississippi,SCOTT,MS,33.591667,91.074167,BOLIVAR
38773,South,Mississippi,SHAW,MS,33.587388,90.814275,BOLIVAR
38774,South,Mississippi,SHELBY,MS,33.949058,90.762461,BOLIVAR
38776,South,Mississippi,STONEVILLE,MS,33.423889,90.915,WASHINGTON
38778,South,Mississippi,SUNFLOWER,MS,33.584696,90.638732,SUNFLOWER
38780,South,Mississippi,WAYSIDE,MS,33.261023,91.024801,WASHINGTON
38781,South,Mississippi,WINSTONVILLE,MS,33.91,90.751389,BOLIVAR
38782,South,Mississippi,WINTERVILLE,MS,33.501667,91.058333,WASHINGTON
38801,South,Mississippi,TUPELO,MS,34.253834,88.720853,LEE
38802,South,Mississippi,TUPELO,MS,34.2519,88.7463,LEE
38803,South,Mississippi,TUPELO,MS,34.2519,88.7463,LEE
38804,South,Mississippi,TUPELO,MS,34.2764,88.6779,LEE
38820,South,Mississippi,ALGOMA,MS,34.176111,89.031111,PONTOTOC
38821,South,Mississippi,AMORY,MS,33.9844,88.470917,MONROE
38824,South,Mississippi,BALDWYN,MS,34.527959,88.63748,LEE
38825,South,Mississippi,BECKER,MS,33.933056,88.481111,MONROE
38826,South,Mississippi,BELDEN,MS,34.278663,88.816011,LEE
38827,South,Mississippi,BELMONT,MS,34.51025,88.230912,TISHOMINGO
38828,South,Mississippi,BLUE SPRINGS,MS,34.427286,88.859004,UNION
38829,South,Mississippi,BOONEVILLE,MS,34.669431,88.544299,PRENTISS
38833,South,Mississippi,BURNSVILLE,MS,34.857885,88.306962,TISHOMINGO
38834,South,Mississippi,CORINTH,MS,34.93236,88.543884,ALCORN
38835,South,Mississippi,CORINTH,MS,34.934167,88.522222,ALCORN
38838,South,Mississippi,DENNIS,MS,34.549735,88.21167,TISHOMINGO
38839,South,Mississippi,DERMA,MS,33.855556,89.284444,CALHOUN
38841,South,Mississippi,ECRU,MS,34.337106,88.955956,PONTOTOC
38843,South,Mississippi,FULTON,MS,34.274543,88.379262,ITAWAMBA
38844,South,Mississippi,GATTMAN,MS,33.87417,88.258779,MONROE
38846,South,Mississippi,GLEN,MS,34.877981,88.435859,ALCORN
38847,South,Mississippi,GOLDEN,MS,34.481214,88.184159,ITAWAMBA
38848,South,Mississippi,GREENWOOD SPRINGS,MS,33.99344,88.312333,MONROE
38849,South,Mississippi,GUNTOWN,MS,34.429882,88.701059,LEE
38850,South,Mississippi,HOULKA,MS,34.056145,89.053114,CHICKASAW
38851,South,Mississippi,HOUSTON,MS,33.902554,88.967005,CHICKASAW
38852,South,Mississippi,IUKA,MS,34.808891,88.198289,TISHOMINGO
38855,South,Mississippi,MANTACHIE,MS,34.358677,88.496034,ITAWAMBA
38856,South,Mississippi,MARIETTA,MS,34.501089,88.449764,PRENTISS
38857,South,Mississippi,MOOREVILLE,MS,34.280792,88.59504,LEE
38858,South,Mississippi,NETTLETON,MS,34.082065,88.605201,ITAWAMBA
38859,South,Mississippi,NEW SITE,MS,34.561693,88.435021,PRENTISS
38860,South,Mississippi,OKOLONA,MS,33.989015,88.759843,CHICKASAW
38862,South,Mississippi,PLANTERSVILLE,MS,34.201073,88.633456,LEE
38863,South,Mississippi,PONTOTOC,MS,34.217004,88.986829,PONTOTOC
38864,South,Mississippi,RANDOLPH,MS,34.178943,89.163625,PONTOTOC
38865,South,Mississippi,RIENZI,MS,34.796789,88.579454,ALCORN
38866,South,Mississippi,SALTILLO,MS,34.383128,88.66736,LEE
38868,South,Mississippi,SHANNON,MS,34.121035,88.734206,LEE
38869,South,Mississippi,SHERMAN,MS,34.359167,88.841111,PONTOTOC
38870,South,Mississippi,SMITHVILLE,MS,34.064813,88.390027,MONROE
38871,South,Mississippi,THAXTON,MS,34.313563,89.151468,PONTOTOC
38873,South,Mississippi,TISHOMINGO,MS,34.647753,88.219395,TISHOMINGO
38874,South,Mississippi,TOCCOPOLA,MS,34.255556,89.234444,LAFAYETTE
38875,South,Mississippi,TREBLOC,MS,33.841111,88.830278,CHICKASAW
38876,South,Mississippi,TREMONT,MS,34.233516,88.239212,ITAWAMBA
38877,South,Mississippi,VAN VLEET,MS,33.986944,88.900278,CHICKASAW
38878,South,Mississippi,VARDAMAN,MS,33.919042,89.192117,CALHOUN
38879,South,Mississippi,VERONA,MS,34.194167,88.719722,LEE
38880,South,Mississippi,WHEELER,MS,34.580278,88.6075,PRENTISS
38901,South,Mississippi,GRENADA,MS,33.775094,89.808738,GRENADA
38902,South,Mississippi,GRENADA,MS,33.768889,89.808333,GRENADA
38913,South,Mississippi,BANNER,MS,34.094911,89.415383,CALHOUN
38914,South,Mississippi,BIG CREEK,MS,33.851359,89.437833,CALHOUN
38915,South,Mississippi,BRUCE,MS,34.006628,89.348387,CALHOUN
38916,South,Mississippi,CALHOUN CITY,MS,33.840776,89.317809,CALHOUN
38917,South,Mississippi,CARROLLTON,MS,33.520765,89.950633,CARROLL
38920,South,Mississippi,CASCILLA,MS,33.907905,90.036163,TALLAHATCHIE
38921,South,Mississippi,CHARLESTON,MS,33.972621,90.111559,TALLAHATCHIE
38922,South,Mississippi,COFFEEVILLE,MS,33.921468,89.678177,YALOBUSHA
38923,South,Mississippi,COILA,MS,33.373111,89.991516,CARROLL
38924,South,Mississippi,CRUGER,MS,33.310977,90.231577,HOLMES
38925,South,Mississippi,DUCK HILL,MS,33.686475,89.733425,MONTGOMERY
38926,South,Mississippi,ELLIOTT,MS,33.683333,89.749167,GRENADA
38927,South,Mississippi,ENID,MS,34.126345,90.004392,TALLAHATCHIE
38928,South,Mississippi,GLENDORA,MS,33.829167,90.293056,TALLAHATCHIE
38929,South,Mississippi,GORE SPRINGS,MS,33.724529,89.575449,GRENADA
38930,South,Mississippi,GREENWOOD,MS,33.515884,90.172589,LEFLORE
38935,South,Mississippi,GREENWOOD,MS,33.516111,90.179444,LEFLORE
38940,South,Mississippi,HOLCOMB,MS,33.760385,89.901958,GRENADA
38941,South,Mississippi,ITTA BENA,MS,33.479838,90.339421,LEFLORE
38943,South,Mississippi,MC CARLEY,MS,33.586383,89.851281,CARROLL
38944,South,Mississippi,MINTER CITY,MS,33.751525,90.31327,LEFLORE
38945,South,Mississippi,MONEY,MS,33.651111,90.209167,LEFLORE
38946,South,Mississippi,MORGAN CITY,MS,33.380556,90.350278,LEFLORE
38947,South,Mississippi,NORTH CARROLLTON,MS,33.518056,89.920556,CARROLL
38948,South,Mississippi,OAKLAND,MS,34.075552,89.887748,YALOBUSHA
38949,South,Mississippi,PARIS,MS,34.176817,89.421408,LAFAYETTE
38950,South,Mississippi,PHILIPP,MS,33.757391,90.209086,TALLAHATCHIE
38951,South,Mississippi,PITTSBORO,MS,33.944326,89.337622,CALHOUN
38952,South,Mississippi,SCHLATER,MS,33.624439,90.361976,LEFLORE
38953,South,Mississippi,SCOBEY,MS,33.92526,89.891019,YALOBUSHA
38954,South,Mississippi,SIDON,MS,33.40946,90.177937,CARROLL
38955,South,Mississippi,SLATE SPRING,MS,33.855278,89.311389,CALHOUN
38957,South,Mississippi,SUMNER,MS,33.970833,90.368611,TALLAHATCHIE
38958,South,Mississippi,SWAN LAKE,MS,34.006667,90.056667,TALLAHATCHIE
38959,South,Mississippi,SWIFTOWN,MS,33.305556,90.425,LEFLORE
38960,South,Mississippi,TIE PLANT,MS,33.741389,89.79,GRENADA
38961,South,Mississippi,TILLATOBA,MS,33.985229,89.894461,YALOBUSHA
38962,South,Mississippi,TIPPO,MS,33.911944,90.180556,TALLAHATCHIE
38963,South,Mississippi,TUTWILER,MS,33.98195,90.375341,TALLAHATCHIE
38964,South,Mississippi,VANCE,MS,34.093639,90.375246,QUITMAN
38965,South,Mississippi,WATER VALLEY,MS,34.152466,89.637986,YALOBUSHA
38966,South,Mississippi,WEBB,MS,33.947222,90.344167,TALLAHATCHIE
38967,South,Mississippi,WINONA,MS,33.485753,89.727655,MONTGOMERY
39038,South,Mississippi,BELZONI,MS,33.18421,90.492435,HUMPHREYS
39039,South,Mississippi,BENTON,MS,32.815772,90.281516,YAZOO
39040,South,Mississippi,BENTONIA,MS,32.700015,90.372156,YAZOO
39041,South,Mississippi,BOLTON,MS,32.377751,90.447436,HINDS
39042,South,Mississippi,BRANDON,MS,32.303803,89.964029,RANKIN
39043,South,Mississippi,BRANDON,MS,32.2819,90.0064,RANKIN
39044,South,Mississippi,BRAXTON,MS,32.001581,89.967225,SIMPSON
39045,South,Mississippi,CAMDEN,MS,32.794832,89.892838,MADISON
39046,South,Mississippi,CANTON,MS,32.620543,90.006079,MADISON
39047,South,Mississippi,BRANDON,MS,32.3973,89.981,RANKIN
39051,South,Mississippi,CARTHAGE,MS,32.788635,89.535274,LEAKE
39054,South,Mississippi,CARY,MS,32.805833,90.926667,SHARKEY
39056,South,Mississippi,CLINTON,MS,32.341079,90.322893,HINDS
39057,South,Mississippi,CONEHATTA,MS,32.466974,89.268956,NEWTON
39058,South,Mississippi,CLINTON,MS,32.3371,90.3306,HINDS
39059,South,Mississippi,CRYSTAL SPRINGS,MS,31.993329,90.374439,COPIAH
39060,South,Mississippi,CLINTON,MS,32.3413,90.3216,HINDS
39061,South,Mississippi,DELTA CITY,MS,33.073889,90.795,SHARKEY
39062,South,Mississippi,D LO,MS,31.985556,89.899167,SIMPSON
39063,South,Mississippi,DURANT,MS,33.082756,89.86116,HOLMES
39066,South,Mississippi,EDWARDS,MS,32.316008,90.598392,HINDS
39067,South,Mississippi,ETHEL,MS,33.152587,89.494707,ATTALA
39069,South,Mississippi,FAYETTE,MS,31.712058,91.058226,JEFFERSON
39071,South,Mississippi,FLORA,MS,32.557832,90.323506,MADISON
39072,South,Mississippi,POCAHONTAS,MS,32.474167,90.286111,HINDS
39073,South,Mississippi,FLORENCE,MS,32.153002,90.121672,RANKIN
39074,South,Mississippi,FOREST,MS,32.346999,89.467201,SCOTT
39077,South,Mississippi,GALLMAN,MS,31.931944,90.389167,COPIAH
39078,South,Mississippi,GEORGETOWN,MS,31.855198,90.212736,COPIAH
39079,South,Mississippi,GOODMAN,MS,32.972133,89.982145,HOLMES
39080,South,Mississippi,HARPERVILLE,MS,32.494167,89.489444,SCOTT
39081,South,Mississippi,HARRISTON,MS,31.725,91.032222,JEFFERSON
39082,South,Mississippi,HARRISVILLE,MS,31.967552,90.105359,SIMPSON
39083,South,Mississippi,HAZLEHURST,MS,31.856188,90.405078,COPIAH
39086,South,Mississippi,HERMANVILLE,MS,31.956374,90.844588,CLAIBORNE
39087,South,Mississippi,HILLSBORO,MS,32.459167,89.511389,SCOTT
39088,South,Mississippi,HOLLY BLUFF,MS,32.824216,90.704486,YAZOO
39090,South,Mississippi,KOSCIUSKO,MS,33.0446,89.572351,ATTALA
39092,South,Mississippi,LAKE,MS,32.345909,89.341354,SCOTT
39094,South,Mississippi,LENA,MS,32.644588,89.549435,LEAKE
39095,South,Mississippi,LEXINGTON,MS,33.125043,90.055674,HOLMES
39096,South,Mississippi,LORMAN,MS,31.838257,91.095691,JEFFERSON
39097,South,Mississippi,LOUISE,MS,32.991945,90.589321,HUMPHREYS
39098,South,Mississippi,LUDLOW,MS,32.571667,89.712778,SCOTT
39107,South,Mississippi,MC ADAMS,MS,33.040556,89.655278,ATTALA
39108,South,Mississippi,MC COOL,MS,33.163206,89.326806,ATTALA
39109,South,Mississippi,MADDEN,MS,32.708665,89.381701,LEAKE
39110,South,Mississippi,MADISON,MS,32.467065,90.108744,MADISON
39111,South,Mississippi,MAGEE,MS,31.849513,89.750325,SIMPSON
39113,South,Mississippi,MAYERSVILLE,MS,32.901276,91.028628,ISSAQUENA
39114,South,Mississippi,MENDENHALL,MS,31.949425,89.809494,SIMPSON
39115,South,Mississippi,MIDNIGHT,MS,33.049444,90.573333,HUMPHREYS
39116,South,Mississippi,MIZE,MS,31.847285,89.574135,SMITH
39117,South,Mississippi,MORTON,MS,32.436105,89.551222,SCOTT
39119,South,Mississippi,MOUNT OLIVE,MS,31.734582,89.672387,COVINGTON
39120,South,Mississippi,NATCHEZ,MS,31.54924,91.364214,ADAMS
39121,South,Mississippi,NATCHEZ,MS,31.5085,91.3602,ADAMS
39122,South,Mississippi,NATCHEZ,MS,31.5085,91.3602,ADAMS
39130,South,Mississippi,MADISON,MS,32.461667,90.115278,MADISON
39140,South,Mississippi,NEWHEBRON,MS,31.73004,90.01526,LAWRENCE
